data,setor,latitude,longitude,media_diaria
2018-11-25,355030874000167,-23.489014,-46.448352,20.20654883740168
2018-11-25,355030874000176,-23.490741,-46.451299,20.43740763662922
2018-11-25,355030874000185,-23.48972,-46.444727,20.20654883740168
2018-11-25,355030874000168,-23.489018,-46.449844,20.41206711990458
2018-11-25,355030874000169,-23.489704,-46.450225,20.43740763662922
2018-11-25,355030874000173,-23.48862,-46.451515,20.41206711990458
2018-11-25,355030874000175,-23.488465,-46.449107,20.20654883740168
2018-11-25,355030874000177,-23.489589,-46.452267,20.43740763662922
2018-11-25,355030874000146,-23.488686,-46.446473,20.20654883740168
2018-11-25,355030874000147,-23.488453,-46.445619,20.20654883740168
2018-11-25,355030874000148,-23.488088,-46.447047,20.20654883740168
2018-11-25,355030874000174,-23.487689,-46.449774,20.41206711990458
2018-11-25,355030874000186,-23.488829,-46.444497,20.20654883740168
2018-11-26,355030874000128,-23.490073,-46.448788,18.243266155147406
2018-11-26,355030874000129,-23.489588,-46.446908,18.243266155147406
2018-11-26,355030874000130,-23.489589,-46.445558,18.243266155147406
2018-11-26,355030874000141,-23.489409,-46.446869,18.243266155147406
2018-11-26,355030874000167,-23.489014,-46.448352,18.243266155147406
2018-11-26,355030874000176,-23.490741,-46.451299,18.504274385951685
2018-11-26,355030874000185,-23.48972,-46.444727,18.243266155147406
2018-11-26,355030874000168,-23.489018,-46.449844,18.4467661847959
2018-11-26,355030874000169,-23.489704,-46.450225,18.504274385951685
2018-11-26,355030874000173,-23.48862,-46.451515,18.4467661847959
2018-11-26,355030874000175,-23.488465,-46.449107,18.243266155147406
2018-11-26,355030874000177,-23.489589,-46.452267,18.504274385951685
2018-11-26,355030874000146,-23.488686,-46.446473,18.243266155147406
2018-11-26,355030874000147,-23.488453,-46.445619,18.243266155147406
2018-11-26,355030874000148,-23.488088,-46.447047,18.243266155147406
2018-11-26,355030874000174,-23.487689,-46.449774,18.4467661847959
2018-11-26,355030874000186,-23.488829,-46.444497,18.243266155147406
2018-11-27,355030874000128,-23.490073,-46.448788,19.226483343055015
2018-11-27,355030874000129,-23.489588,-46.446908,19.226483343055015
2018-11-27,355030874000130,-23.489589,-46.445558,19.226483343055015
2018-11-27,355030874000141,-23.489409,-46.446869,19.226483343055015
2018-11-27,355030874000167,-23.489014,-46.448352,19.226483343055015
2018-11-27,355030874000176,-23.490741,-46.451299,19.47520893360431
2018-11-27,355030874000185,-23.48972,-46.444727,19.226483343055015
2018-11-27,355030874000168,-23.489018,-46.449844,19.43117344469483
2018-11-27,355030874000169,-23.489704,-46.450225,19.47520893360431
2018-11-27,355030874000173,-23.48862,-46.451515,19.43117344469483
2018-11-27,355030874000175,-23.488465,-46.449107,19.226483343055015
2018-11-27,355030874000177,-23.489589,-46.452267,19.47520893360431
2018-11-27,355030874000146,-23.488686,-46.446473,19.226483343055015
2018-11-27,355030874000147,-23.488453,-46.445619,19.226483343055015
2018-11-27,355030874000148,-23.488088,-46.447047,19.226483343055015
2018-11-27,355030874000174,-23.487689,-46.449774,19.43117344469483
2018-11-27,355030874000186,-23.488829,-46.444497,19.226483343055015
2018-11-28,355030874000128,-23.490073,-46.448788,20.990954703237158
2018-11-28,355030874000129,-23.489588,-46.446908,20.990954703237158
2018-11-28,355030874000130,-23.489589,-46.445558,20.990954703237158
2018-11-28,355030874000141,-23.489409,-46.446869,20.990954703237158
2018-11-28,355030874000167,-23.489014,-46.448352,20.990954703237158
2018-11-28,355030874000176,-23.490741,-46.451299,20.98533049676494
2018-11-28,355030874000185,-23.48972,-46.444727,20.990954703237158
2018-11-28,355030874000168,-23.489018,-46.449844,20.99215655686114
2018-11-28,355030874000169,-23.489704,-46.450225,20.98533049676494
2018-11-28,355030874000173,-23.48862,-46.451515,20.99215655686114
2018-11-28,355030874000175,-23.488465,-46.449107,20.990954703237158
2018-11-28,355030874000177,-23.489589,-46.452267,20.98533049676494
2018-11-28,355030874000146,-23.488686,-46.446473,20.990954703237158
2018-11-28,355030874000147,-23.488453,-46.445619,20.990954703237158
2018-11-28,355030874000148,-23.488088,-46.447047,20.990954703237158
2018-11-28,355030874000174,-23.487689,-46.449774,20.99215655686114
2018-11-28,355030874000186,-23.488829,-46.444497,20.990954703237158
2018-11-29,355030874000128,-23.490073,-46.448788,22.236056504457334
2018-11-29,355030874000129,-23.489588,-46.446908,22.236056504457334
2018-11-29,355030874000130,-23.489589,-46.445558,22.236056504457334
2018-11-29,355030874000141,-23.489409,-46.446869,22.236056504457334
2018-11-29,355030874000167,-23.489014,-46.448352,22.236056504457334
2018-11-29,355030874000176,-23.490741,-46.451299,22.4913870499085
2018-11-29,355030874000185,-23.48972,-46.444727,22.236056504457334
2018-11-29,355030874000168,-23.489018,-46.449844,22.439758847835044
2018-11-29,355030874000169,-23.489704,-46.450225,22.4913870499085
2018-11-29,355030874000173,-23.48862,-46.451515,22.439758847835044
2018-11-29,355030874000175,-23.488465,-46.449107,22.236056504457334
2018-11-29,355030874000177,-23.489589,-46.452267,22.4913870499085
2018-11-29,355030874000146,-23.488686,-46.446473,22.236056504457334
2018-11-29,355030874000147,-23.488453,-46.445619,22.236056504457334
2018-11-29,355030874000148,-23.488088,-46.447047,22.236056504457334
2018-11-29,355030874000174,-23.487689,-46.449774,22.439758847835044
2018-11-29,355030874000186,-23.488829,-46.444497,22.236056504457334
2018-11-30,355030874000128,-23.490073,-46.448788,23.220478745087554
2018-11-30,355030874000129,-23.489588,-46.446908,23.220478745087554
2018-11-30,355030874000130,-23.489589,-46.445558,23.220478745087554
2018-11-30,355030874000141,-23.489409,-46.446869,23.220478745087554
2018-11-30,355030874000167,-23.489014,-46.448352,23.220478745087554
2018-11-30,355030874000176,-23.490741,-46.451299,23.460154180503476
2018-11-30,355030874000185,-23.48972,-46.444727,23.220478745087554
2018-11-30,355030874000168,-23.489018,-46.449844,23.42391208359801
2018-11-30,355030874000169,-23.489704,-46.450225,23.460154180503476
2018-11-30,355030874000173,-23.48862,-46.451515,23.42391208359801
2018-11-30,355030874000175,-23.488465,-46.449107,23.220478745087554
2018-11-30,355030874000177,-23.489589,-46.452267,23.460154180503476
2018-11-30,355030874000146,-23.488686,-46.446473,23.220478745087554
2018-11-30,355030874000147,-23.488453,-46.445619,23.220478745087554
2018-11-30,355030874000148,-23.488088,-46.447047,23.220478745087554
2018-11-30,355030874000174,-23.487689,-46.449774,23.42391208359801
2018-11-30,355030874000186,-23.488829,-46.444497,23.220478745087554
2018-12-01,355030874000128,-23.490073,-46.448788,21.26870029916623
2018-12-01,355030874000129,-23.489588,-46.446908,21.26870029916623
2018-12-01,355030874000130,-23.489589,-46.445558,21.26870029916623
2018-12-01,355030874000141,-23.489409,-46.446869,21.26870029916623
2018-12-01,355030874000167,-23.489014,-46.448352,21.26870029916623
2018-12-01,355030874000176,-23.490741,-46.451299,21.556500729363332
2018-12-01,355030874000185,-23.48972,-46.444727,21.26870029916623
2018-12-01,355030874000168,-23.489018,-46.449844,21.469990152953752
2018-12-01,355030874000169,-23.489704,-46.450225,21.556500729363332
2018-12-01,355030874000173,-23.48862,-46.451515,21.469990152953752
2018-12-01,355030874000175,-23.488465,-46.449107,21.26870029916623
2018-12-01,355030874000177,-23.489589,-46.452267,21.556500729363332
2018-12-01,355030874000146,-23.488686,-46.446473,21.26870029916623
2018-12-01,355030874000147,-23.488453,-46.445619,21.26870029916623
2018-12-01,355030874000148,-23.488088,-46.447047,21.26870029916623
2018-12-01,355030874000174,-23.487689,-46.449774,21.469990152953752
2018-12-01,355030874000186,-23.488829,-46.444497,21.26870029916623
2018-12-02,355030874000128,-23.490073,-46.448788,20.997625274841287
2018-12-02,355030874000129,-23.489588,-46.446908,20.997625274841287
2018-12-02,355030874000130,-23.489589,-46.445558,20.997625274841287
2018-12-02,355030874000141,-23.489409,-46.446869,20.997625274841287
2018-12-02,355030874000167,-23.489014,-46.448352,20.997625274841287
2018-12-02,355030874000176,-23.490741,-46.451299,20.99668293336261
2018-12-02,355030874000185,-23.48972,-46.444727,20.997625274841287
2018-12-02,355030874000168,-23.489018,-46.449844,20.9984144720691
2018-12-02,355030874000169,-23.489704,-46.450225,20.99668293336261
2018-12-02,355030874000173,-23.48862,-46.451515,20.9984144720691
2018-12-02,355030874000175,-23.488465,-46.449107,20.997625274841287
2018-12-02,355030874000177,-23.489589,-46.452267,20.99668293336261
2018-12-02,355030874000146,-23.488686,-46.446473,20.997625274841287
2018-12-02,355030874000147,-23.488453,-46.445619,20.997625274841287
2018-12-02,355030874000148,-23.488088,-46.447047,20.997625274841287
2018-12-02,355030874000174,-23.487689,-46.449774,20.9984144720691
2018-12-02,355030874000186,-23.488829,-46.444497,20.997625274841287
2018-12-03,355030874000128,-23.490073,-46.448788,18.239504385147484
2018-12-03,355030874000129,-23.489588,-46.446908,18.239504385147484
2018-12-03,355030874000130,-23.489589,-46.445558,18.239504385147484
2018-12-03,355030874000141,-23.489409,-46.446869,18.239504385147484
2018-12-03,355030874000167,-23.489014,-46.448352,18.239504385147484
2018-12-03,355030874000176,-23.490741,-46.451299,18.499078124919155
2018-12-03,355030874000185,-23.48972,-46.444727,18.239504385147484
2018-12-03,355030874000168,-23.489018,-46.449844,18.444868203816252
2018-12-03,355030874000169,-23.489704,-46.450225,18.499078124919155
2018-12-03,355030874000173,-23.48862,-46.451515,18.444868203816252
2018-12-03,355030874000175,-23.488465,-46.449107,18.239504385147484
2018-12-03,355030874000177,-23.489589,-46.452267,18.499078124919155
2018-12-03,355030874000146,-23.488686,-46.446473,18.239504385147484
2018-12-03,355030874000147,-23.488453,-46.445619,18.239504385147484
2018-12-03,355030874000148,-23.488088,-46.447047,18.239504385147484
2018-12-03,355030874000174,-23.487689,-46.449774,18.444868203816252
2018-12-03,355030874000186,-23.488829,-46.444497,18.239504385147484
2018-12-04,355030874000128,-23.490073,-46.448788,22.2549461791855
2018-12-04,355030874000129,-23.489588,-46.446908,22.2549461791855
2018-12-04,355030874000130,-23.489589,-46.445558,22.2549461791855
2018-12-04,355030874000141,-23.489409,-46.446869,22.2549461791855
2018-12-04,355030874000167,-23.489014,-46.448352,22.2549461791855
2018-12-04,355030874000176,-23.490741,-46.451299,22.52308538974341
2018-12-04,355030874000185,-23.48972,-46.444727,22.2549461791855
2018-12-04,355030874000168,-23.489018,-46.449844,22.45858349644798
2018-12-04,355030874000169,-23.489704,-46.450225,22.52308538974341
2018-12-04,355030874000173,-23.48862,-46.451515,22.45858349644798
2018-12-04,355030874000175,-23.488465,-46.449107,22.2549461791855
2018-12-04,355030874000177,-23.489589,-46.452267,22.52308538974341
2018-12-04,355030874000146,-23.488686,-46.446473,22.2549461791855
2018-12-04,355030874000147,-23.488453,-46.445619,22.2549461791855
2018-12-04,355030874000148,-23.488088,-46.447047,22.2549461791855
2018-12-04,355030874000174,-23.487689,-46.449774,22.45858349644798
2018-12-04,355030874000186,-23.488829,-46.444497,22.2549461791855
2018-12-05,355030874000128,-23.490073,-46.448788,23.27369576977604
2018-12-05,355030874000129,-23.489588,-46.446908,23.27369576977604
2018-12-05,355030874000130,-23.489589,-46.445558,23.27369576977604
2018-12-05,355030874000141,-23.489409,-46.446869,23.27369576977604
2018-12-05,355030874000167,-23.489014,-46.448352,23.27369576977604
2018-12-05,355030874000176,-23.490741,-46.451299,23.56120253792137
2018-12-05,355030874000185,-23.48972,-46.444727,23.27369576977604
2018-12-05,355030874000168,-23.489018,-46.449844,23.472695037931945
2018-12-05,355030874000169,-23.489704,-46.450225,23.56120253792137
2018-12-05,355030874000173,-23.48862,-46.451515,23.472695037931945
2018-12-05,355030874000175,-23.488465,-46.449107,23.27369576977604
2018-12-05,355030874000177,-23.489589,-46.452267,23.56120253792137
2018-12-05,355030874000146,-23.488686,-46.446473,23.27369576977604
2018-12-05,355030874000147,-23.488453,-46.445619,23.27369576977604
2018-12-05,355030874000148,-23.488088,-46.447047,23.27369576977604
2018-12-05,355030874000174,-23.487689,-46.449774,23.472695037931945
2018-12-05,355030874000186,-23.488829,-46.444497,23.27369576977604
2018-12-06,355030874000128,-23.490073,-46.448788,20.98733174786391
2018-12-06,355030874000129,-23.489588,-46.446908,20.98733174786391
2018-12-06,355030874000130,-23.489589,-46.445558,20.98733174786391
2018-12-06,355030874000141,-23.489409,-46.446869,20.98733174786391
2018-12-06,355030874000167,-23.489014,-46.448352,20.98733174786391
2018-12-06,355030874000176,-23.490741,-46.451299,20.978384216384466
2018-12-06,355030874000185,-23.48972,-46.444727,20.98733174786391
2018-12-06,355030874000168,-23.489018,-46.449844,20.987877863537154
2018-12-06,355030874000169,-23.489704,-46.450225,20.978384216384466
2018-12-06,355030874000173,-23.48862,-46.451515,20.987877863537154
2018-12-06,355030874000175,-23.488465,-46.449107,20.98733174786391
2018-12-06,355030874000177,-23.489589,-46.452267,20.978384216384466
2018-12-06,355030874000146,-23.488686,-46.446473,20.98733174786391
2018-12-06,355030874000147,-23.488453,-46.445619,20.98733174786391
2018-12-06,355030874000148,-23.488088,-46.447047,20.98733174786391
2018-12-06,355030874000174,-23.487689,-46.449774,20.987877863537154
2018-12-06,355030874000186,-23.488829,-46.444497,20.98733174786391
2018-12-07,355030874000128,-23.490073,-46.448788,19.01963213784472
2018-12-07,355030874000129,-23.489588,-46.446908,19.01963213784472
2018-12-07,355030874000130,-23.489589,-46.445558,19.01963213784472
2018-12-07,355030874000141,-23.489409,-46.446869,19.01963213784472
2018-12-07,355030874000167,-23.489014,-46.448352,19.01963213784472
2018-12-07,355030874000176,-23.490741,-46.451299,19.037759227416576
2018-12-07,355030874000185,-23.48972,-46.444727,19.01963213784472
2018-12-07,355030874000168,-23.489018,-46.449844,19.01915396774588
2018-12-07,355030874000169,-23.489704,-46.450225,19.037759227416576
2018-12-07,355030874000173,-23.48862,-46.451515,19.01915396774588
2018-12-07,355030874000175,-23.488465,-46.449107,19.01963213784472
2018-12-07,355030874000177,-23.489589,-46.452267,19.037759227416576
2018-12-07,355030874000146,-23.488686,-46.446473,19.01963213784472
2018-12-07,355030874000147,-23.488453,-46.445619,19.01963213784472
2018-12-07,355030874000148,-23.488088,-46.447047,19.01963213784472
2018-12-07,355030874000174,-23.487689,-46.449774,19.01915396774588
2018-12-07,355030874000186,-23.488829,-46.444497,19.01963213784472
2018-12-08,355030874000128,-23.490073,-46.448788,15.994659368838137
2018-12-08,355030874000129,-23.489588,-46.446908,15.994659368838137
2018-12-08,355030874000130,-23.489589,-46.445558,15.994659368838137
2018-12-08,355030874000141,-23.489409,-46.446869,15.994659368838137
2018-12-08,355030874000167,-23.489014,-46.448352,15.994659368838137
2018-12-08,355030874000176,-23.490741,-46.451299,15.990817156323818
2018-12-08,355030874000185,-23.48972,-46.444727,15.994659368838137
2018-12-08,355030874000168,-23.489018,-46.449844,15.993932772112915
2018-12-08,355030874000169,-23.489704,-46.450225,15.990817156323818
2018-12-08,355030874000173,-23.48862,-46.451515,15.993932772112915
2018-12-08,355030874000175,-23.488465,-46.449107,15.994659368838137
2018-12-08,355030874000177,-23.489589,-46.452267,15.990817156323818
2018-12-08,355030874000146,-23.488686,-46.446473,15.994659368838137
2018-12-08,355030874000147,-23.488453,-46.445619,15.994659368838137
2018-12-08,355030874000148,-23.488088,-46.447047,15.994659368838137
2018-12-08,355030874000174,-23.487689,-46.449774,15.993932772112915
2018-12-08,355030874000186,-23.488829,-46.444497,15.994659368838137
2018-12-09,355030874000128,-23.490073,-46.448788,18.272576589521385
2018-12-09,355030874000129,-23.489588,-46.446908,18.272576589521385
2018-12-09,355030874000130,-23.489589,-46.445558,18.272576589521385
2018-12-09,355030874000141,-23.489409,-46.446869,18.272576589521385
2018-12-09,355030874000167,-23.489014,-46.448352,18.272576589521385
2018-12-09,355030874000176,-23.490741,-46.451299,18.55903754919791
2018-12-09,355030874000185,-23.48972,-46.444727,18.272576589521385
2018-12-09,355030874000168,-23.489018,-46.449844,18.47119993794395
2018-12-09,355030874000169,-23.489704,-46.450225,18.55903754919791
2018-12-09,355030874000173,-23.48862,-46.451515,18.47119993794395
2018-12-09,355030874000175,-23.488465,-46.449107,18.272576589521385
2018-12-09,355030874000177,-23.489589,-46.452267,18.55903754919791
2018-12-09,355030874000146,-23.488686,-46.446473,18.272576589521385
2018-12-09,355030874000147,-23.488453,-46.445619,18.272576589521385
2018-12-09,355030874000148,-23.488088,-46.447047,18.272576589521385
2018-12-09,355030874000174,-23.487689,-46.449774,18.47119993794395
2018-12-09,355030874000186,-23.488829,-46.444497,18.272576589521385
2018-12-10,355030874000128,-23.490073,-46.448788,22.160665418482374
2018-12-10,355030874000129,-23.489588,-46.446908,22.160665418482374
2018-12-10,355030874000130,-23.489589,-46.445558,22.160665418482374
2018-12-10,355030874000141,-23.489409,-46.446869,22.160665418482374
2018-12-10,355030874000167,-23.489014,-46.448352,22.160665418482374
2018-12-10,355030874000176,-23.490741,-46.451299,22.34017539656422
2018-12-10,355030874000185,-23.48972,-46.444727,22.160665418482374
2018-12-10,355030874000168,-23.489018,-46.449844,22.357017255587483
2018-12-10,355030874000169,-23.489704,-46.450225,22.34017539656422
2018-12-10,355030874000173,-23.48862,-46.451515,22.357017255587483
2018-12-10,355030874000175,-23.488465,-46.449107,22.160665418482374
2018-12-10,355030874000177,-23.489589,-46.452267,22.34017539656422
2018-12-10,355030874000146,-23.488686,-46.446473,22.160665418482374
2018-12-10,355030874000147,-23.488453,-46.445619,22.160665418482374
2018-12-10,355030874000148,-23.488088,-46.447047,22.160665418482374
2018-12-10,355030874000174,-23.487689,-46.449774,22.357017255587483
2018-12-10,355030874000186,-23.488829,-46.444497,22.160665418482374
2018-12-11,355030874000128,-23.490073,-46.448788,24.269800317599163
2018-12-11,355030874000129,-23.489588,-46.446908,24.269800317599163
2018-12-11,355030874000130,-23.489589,-46.445558,24.269800317599163
2018-12-11,355030874000141,-23.489409,-46.446869,24.269800317599163
2018-12-11,355030874000167,-23.489014,-46.448352,24.269800317599163
2018-12-11,355030874000176,-23.490741,-46.451299,24.561585541095024
2018-12-11,355030874000185,-23.48972,-46.444727,24.269800317599163
2018-12-11,355030874000168,-23.489018,-46.449844,24.47151541708845
2018-12-11,355030874000169,-23.489704,-46.450225,24.561585541095024
2018-12-11,355030874000173,-23.48862,-46.451515,24.47151541708845
2018-12-11,355030874000175,-23.488465,-46.449107,24.269800317599163
2018-12-11,355030874000177,-23.489589,-46.452267,24.561585541095024
2018-12-11,355030874000146,-23.488686,-46.446473,24.269800317599163
2018-12-11,355030874000147,-23.488453,-46.445619,24.269800317599163
2018-12-11,355030874000148,-23.488088,-46.447047,24.269800317599163
2018-12-11,355030874000174,-23.487689,-46.449774,24.47151541708845
2018-12-11,355030874000186,-23.488829,-46.444497,24.269800317599163
2018-12-12,355030874000128,-23.490073,-46.448788,25.08759359799141
2018-12-12,355030874000129,-23.489588,-46.446908,25.08759359799141
2018-12-12,355030874000130,-23.489589,-46.445558,25.08759359799141
2018-12-12,355030874000141,-23.489409,-46.446869,25.08759359799141
2018-12-12,355030874000167,-23.489014,-46.448352,25.08759359799141
2018-12-12,355030874000176,-23.490741,-46.451299,25.1665424495222
2018-12-12,355030874000185,-23.48972,-46.444727,25.08759359799141
2018-12-12,355030874000168,-23.489018,-46.449844,25.077071867438306
2018-12-12,355030874000169,-23.489704,-46.450225,25.1665424495222
2018-12-12,355030874000173,-23.48862,-46.451515,25.077071867438306
2018-12-12,355030874000175,-23.488465,-46.449107,25.08759359799141
2018-12-12,355030874000177,-23.489589,-46.452267,25.1665424495222
2018-12-12,355030874000146,-23.488686,-46.446473,25.08759359799141
2018-12-12,355030874000147,-23.488453,-46.445619,25.08759359799141
2018-12-12,355030874000148,-23.488088,-46.447047,25.08759359799141
2018-12-12,355030874000174,-23.487689,-46.449774,25.077071867438306
2018-12-12,355030874000186,-23.488829,-46.444497,25.08759359799141
2018-12-13,355030874000128,-23.490073,-46.448788,24.040131202559216
2018-12-13,355030874000129,-23.489588,-46.446908,24.040131202559216
2018-12-13,355030874000130,-23.489589,-46.445558,24.040131202559216
2018-12-13,355030874000141,-23.489409,-46.446869,24.040131202559216
2018-12-13,355030874000167,-23.489014,-46.448352,24.040131202559216
2018-12-13,355030874000176,-23.490741,-46.451299,24.07586035039352
2018-12-13,355030874000185,-23.48972,-46.444727,24.040131202559216
2018-12-13,355030874000168,-23.489018,-46.449844,24.034134509007217
2018-12-13,355030874000169,-23.489704,-46.450225,24.07586035039352
2018-12-13,355030874000173,-23.48862,-46.451515,24.034134509007217
2018-12-13,355030874000175,-23.488465,-46.449107,24.040131202559216
2018-12-13,355030874000177,-23.489589,-46.452267,24.07586035039352
2018-12-13,355030874000146,-23.488686,-46.446473,24.040131202559216
2018-12-13,355030874000147,-23.488453,-46.445619,24.040131202559216
2018-12-13,355030874000148,-23.488088,-46.447047,24.040131202559216
2018-12-13,355030874000174,-23.487689,-46.449774,24.034134509007217
2018-12-13,355030874000186,-23.488829,-46.444497,24.040131202559216
2018-12-14,355030874000128,-23.490073,-46.448788,25.402397500744787
2018-12-14,355030874000129,-23.489588,-46.446908,25.402397500744787
2018-12-14,355030874000130,-23.489589,-46.445558,25.402397500744787
2018-12-14,355030874000141,-23.489409,-46.446869,25.402397500744787
2018-12-14,355030874000167,-23.489014,-46.448352,25.402397500744787
2018-12-14,355030874000176,-23.490741,-46.451299,25.806287760586088
2018-12-14,355030874000185,-23.48972,-46.444727,25.402397500744787
2018-12-14,355030874000168,-23.489018,-46.449844,25.598195123041126
2018-12-14,355030874000169,-23.489704,-46.450225,25.806287760586088
2018-12-14,355030874000173,-23.48862,-46.451515,25.598195123041126
2018-12-14,355030874000175,-23.488465,-46.449107,25.402397500744787
2018-12-14,355030874000177,-23.489589,-46.452267,25.806287760586088
2018-12-14,355030874000146,-23.488686,-46.446473,25.402397500744787
2018-12-14,355030874000147,-23.488453,-46.445619,25.402397500744787
2018-12-14,355030874000148,-23.488088,-46.447047,25.402397500744787
2018-12-14,355030874000174,-23.487689,-46.449774,25.598195123041126
2018-12-14,355030874000186,-23.488829,-46.444497,25.402397500744787
2018-12-15,355030874000128,-23.490073,-46.448788,25.351225210544765
2018-12-15,355030874000129,-23.489588,-46.446908,25.351225210544765
2018-12-15,355030874000130,-23.489589,-46.445558,25.351225210544765
2018-12-15,355030874000141,-23.489409,-46.446869,25.351225210544765
2018-12-15,355030874000167,-23.489014,-46.448352,25.351225210544765
2018-12-15,355030874000176,-23.490741,-46.451299,25.70546922849538
2018-12-15,355030874000185,-23.48972,-46.444727,25.351225210544765
2018-12-15,355030874000168,-23.489018,-46.449844,25.54498170236833
2018-12-15,355030874000169,-23.489704,-46.450225,25.70546922849538
2018-12-15,355030874000173,-23.48862,-46.451515,25.54498170236833
2018-12-15,355030874000175,-23.488465,-46.449107,25.351225210544765
2018-12-15,355030874000177,-23.489589,-46.452267,25.70546922849538
2018-12-15,355030874000146,-23.488686,-46.446473,25.351225210544765
2018-12-15,355030874000147,-23.488453,-46.445619,25.351225210544765
2018-12-15,355030874000148,-23.488088,-46.447047,25.351225210544765
2018-12-15,355030874000174,-23.487689,-46.449774,25.54498170236833
2018-12-15,355030874000186,-23.488829,-46.444497,25.351225210544765
2018-12-16,355030874000128,-23.490073,-46.448788,25.02678544839743
2018-12-16,355030874000129,-23.489588,-46.446908,25.02678544839743
2018-12-16,355030874000130,-23.489589,-46.445558,25.02678544839743
2018-12-16,355030874000141,-23.489409,-46.446869,25.02678544839743
2018-12-16,355030874000167,-23.489014,-46.448352,25.02678544839743
2018-12-16,355030874000176,-23.490741,-46.451299,25.04971320333174
2018-12-16,355030874000185,-23.48972,-46.444727,25.02678544839743
2018-12-16,355030874000168,-23.489018,-46.449844,25.0260385991798
2018-12-16,355030874000169,-23.489704,-46.450225,25.04971320333174
2018-12-16,355030874000173,-23.48862,-46.451515,25.0260385991798
2018-12-16,355030874000175,-23.488465,-46.449107,25.02678544839743
2018-12-16,355030874000177,-23.489589,-46.452267,25.04971320333174
2018-12-16,355030874000146,-23.488686,-46.446473,25.02678544839743
2018-12-16,355030874000147,-23.488453,-46.445619,25.02678544839743
2018-12-16,355030874000148,-23.488088,-46.447047,25.02678544839743
2018-12-16,355030874000174,-23.487689,-46.449774,25.0260385991798
2018-12-16,355030874000186,-23.488829,-46.444497,25.02678544839743
2018-12-17,355030874000128,-23.490073,-46.448788,26.32015589914894
2018-12-17,355030874000129,-23.489588,-46.446908,26.32015589914894
2018-12-17,355030874000130,-23.489589,-46.445558,26.32015589914894
2018-12-17,355030874000141,-23.489409,-46.446869,26.32015589914894
2018-12-17,355030874000167,-23.489014,-46.448352,26.32015589914894
2018-12-17,355030874000176,-23.490741,-46.451299,26.645274135741264
2018-12-17,355030874000185,-23.48972,-46.444727,26.32015589914894
2018-12-17,355030874000168,-23.489018,-46.449844,26.51845983469108
2018-12-17,355030874000169,-23.489704,-46.450225,26.645274135741264
2018-12-17,355030874000173,-23.48862,-46.451515,26.51845983469108
2018-12-17,355030874000175,-23.488465,-46.449107,26.32015589914894
2018-12-17,355030874000177,-23.489589,-46.452267,26.645274135741264
2018-12-17,355030874000146,-23.488686,-46.446473,26.32015589914894
2018-12-17,355030874000147,-23.488453,-46.445619,26.32015589914894
2018-12-17,355030874000148,-23.488088,-46.447047,26.32015589914894
2018-12-17,355030874000174,-23.487689,-46.449774,26.51845983469108
2018-12-17,355030874000186,-23.488829,-46.444497,26.32015589914894
2018-12-18,355030874000128,-23.490073,-46.448788,25.078886618307173
2018-12-18,355030874000129,-23.489588,-46.446908,25.078886618307173
2018-12-18,355030874000130,-23.489589,-46.445558,25.078886618307173
2018-12-18,355030874000141,-23.489409,-46.446869,25.078886618307173
2018-12-18,355030874000167,-23.489014,-46.448352,25.078886618307173
2018-12-18,355030874000176,-23.490741,-46.451299,25.145511403336027
2018-12-18,355030874000185,-23.48972,-46.444727,25.078886618307173
2018-12-18,355030874000168,-23.489018,-46.449844,25.072061623980478
2018-12-18,355030874000169,-23.489704,-46.450225,25.145511403336027
2018-12-18,355030874000173,-23.48862,-46.451515,25.072061623980478
2018-12-18,355030874000175,-23.488465,-46.449107,25.078886618307173
2018-12-18,355030874000177,-23.489589,-46.452267,25.145511403336027
2018-12-18,355030874000146,-23.488686,-46.446473,25.078886618307173
2018-12-18,355030874000147,-23.488453,-46.445619,25.078886618307173
2018-12-18,355030874000148,-23.488088,-46.447047,25.078886618307173
2018-12-18,355030874000174,-23.487689,-46.449774,25.072061623980478
2018-12-18,355030874000186,-23.488829,-46.444497,25.078886618307173
2018-12-19,355030874000128,-23.490073,-46.448788,24.042900837519035
2018-12-19,355030874000129,-23.489588,-46.446908,24.042900837519035
2018-12-19,355030874000130,-23.489589,-46.445558,24.042900837519035
2018-12-19,355030874000141,-23.489409,-46.446869,24.042900837519035
2018-12-19,355030874000167,-23.489014,-46.448352,24.042900837519035
2018-12-19,355030874000176,-23.490741,-46.451299,24.080736101129343
2018-12-19,355030874000185,-23.48972,-46.444727,24.042900837519035
2018-12-19,355030874000168,-23.489018,-46.449844,24.03736037136355
2018-12-19,355030874000169,-23.489704,-46.450225,24.080736101129343
2018-12-19,355030874000173,-23.48862,-46.451515,24.03736037136355
2018-12-19,355030874000175,-23.488465,-46.449107,24.042900837519035
2018-12-19,355030874000177,-23.489589,-46.452267,24.080736101129343
2018-12-19,355030874000146,-23.488686,-46.446473,24.042900837519035
2018-12-19,355030874000147,-23.488453,-46.445619,24.042900837519035
2018-12-19,355030874000148,-23.488088,-46.447047,24.042900837519035
2018-12-19,355030874000174,-23.487689,-46.449774,24.03736037136355
2018-12-19,355030874000186,-23.488829,-46.444497,24.042900837519035
2018-12-20,355030874000128,-23.490073,-46.448788,26.313941299174115
2018-12-20,355030874000129,-23.489588,-46.446908,26.313941299174115
